id,label,category,type,description,url,ia,acceso,subcategoria,sector,fecha,source_file,extra
otros_41,Lista de 14 plugins de QGIS útiles,otros,archived_post,Lista de 14 plugins de QGIS útiles,https://www.linkedin.com/feed/update/urn:li:activity:7439671915566354433,,,,,2026-03-22,otros,"{""autor"": ""Darío Ávila Briceño""}"
otros_42,Post sobre arquitectura/urbanismo,otros,archived_post,Post sobre arquitectura/urbanismo,https://www.linkedin.com/feed/update/urn:li:activity:7440697379625951232,,,,,2026-03-22,otros,"{""autor"": ""Jorge Beneitez""}"
otros_43,Computational design and AI post,otros,archived_post,Computational design and AI post,https://www.linkedin.com/feed/update/urn:li:activity:7441019661892153344,,,,,2026-03-22,otros,"{""autor"": ""Abhinav Bhardwaj""}"
otros_44,Análisis de demanda retail por localización,otros,archived_post,Análisis de demanda retail por localización,https://www.linkedin.com/feed/update/urn:li:activity:7439551098153078784,,,,,2026-03-22,otros,"{""autor"": ""unica360""}"
otros_45,Lanzamiento de comunidad global para diseñadores computacionales en AEC,otros,archived_post,Lanzamiento de comunidad global para diseñadores computacionales en AEC,https://www.linkedin.com/feed/update/urn:li:activity:7452344609445212160,,,,,2026-04-22,otros,"{""autor"": ""Isma Sanz""}"
otros_46,Tests de estrés de 8h/día sobre LandArchGrade antes de release,otros,archived_post,Tests de estrés de 8h/día sobre LandArchGrade antes de release,https://www.linkedin.com/feed/update/urn:li:activity:7452219622541586433,,,,,2026-04-22,otros,"{""autor"": ""Thomas Chapman""}"
otros_47,Ejemplo compartiendo resultados QGIS via QGIS Cloud,otros,archived_post,Ejemplo compartiendo resultados QGIS via QGIS Cloud,https://www.linkedin.com/feed/update/urn:li:activity:7450215682815868928,,,,,2026-04-22,otros,"{""autor"": ""Mariano Salas""}"
otros_48,Nuevo feature IA en Swordfish 3D para Rhino,otros,archived_post,Nuevo feature IA en Swordfish 3D para Rhino,https://www.linkedin.com/feed/update/urn:li:activity:7448290367244025856,,,,,2026-04-22,otros,"{""autor"": ""Lodovico Bruno""}"
otros_49,Diseño de motor de accesibilidad OSM para parcelas (OSRM + Shapely),otros,archived_post,Diseño de motor de accesibilidad OSM para parcelas (OSRM + Shapely),https://www.linkedin.com/feed/update/urn:li:activity:7448061206919213057,,,,,2026-04-22,otros,"{""autor"": ""Dora Zouboukos""}"
otros_50,Guía UE para descarbonización de edificios (Arup),otros,archived_post,Guía UE para descarbonización de edificios (Arup),https://www.linkedin.com/feed/update/urn:li:activity:7447381445326721025,,,,,2026-04-22,otros,"{""autor"": ""Susana Saiz Alcazar""}"
otros_51,Grafo urbano de Singapur con GeoPandas + NetworkX + PyTorch Geometric,otros,archived_post,Grafo urbano de Singapur con GeoPandas + NetworkX + PyTorch Geometric,https://www.linkedin.com/feed/update/urn:li:activity:7447833887248080896,,,,,2026-04-22,otros,"{""autor"": ""Isaac Xiao""}"
otros_52,Reflexión sobre representaciones para generación de plantas (PlanFinder),otros,archived_post,Reflexión sobre representaciones para generación de plantas (PlanFinder),https://www.linkedin.com/feed/update/urn:li:activity:7442159707559051264,,,,,2026-04-22,otros,"{""autor"": ""Jeroen van Lith""}"
otros_53,Experimentos integrando Claude con QGIS y OSM,otros,archived_post,Experimentos integrando Claude con QGIS y OSM,https://www.linkedin.com/feed/update/urn:li:activity:7445816899558416384,,,,,2026-04-22,otros,"{""autor"": ""Haripriya Baskaran""}"
otros_54,Maps Demo Key para validar feasibility sin aprobaciones,otros,archived_post,Maps Demo Key para validar feasibility sin aprobaciones,https://www.linkedin.com/feed/update/urn:li:activity:7445492745491603456,,,,,2026-04-22,otros,"{""autor"": ""Google Maps Platform""}"
otros_55,Grasshopper como entorno de datos fuera de la geometría (química/biología),otros,archived_post,Grasshopper como entorno de datos fuera de la geometría (química/biología),https://www.linkedin.com/feed/update/urn:li:activity:7444857552426749952,,,,,2026-04-22,otros,"{""autor"": ""Luis Antonio Andaluz Burgos""}"
otros_56,Elefront + bloques Rhino como BIM ligero con datos,otros,archived_post,Elefront + bloques Rhino como BIM ligero con datos,https://www.linkedin.com/feed/update/urn:li:activity:7444634512153608192,,,,,2026-04-22,otros,"{""autor"": ""Marijn Luijmes""}"
person_0,Abhinav Bhardwaj,persona,person,Autor: Abhinav Bhardwaj,,,,,,,persons,
person_1,AEC Systems Ltd.,persona,person,Autor: AEC Systems Ltd.,,,,,,,persons,
person_2,Alae Ibnou Cheikh,persona,person,Autor: Alae Ibnou Cheikh,,,,,,,persons,
person_3,Alejandro Quinto Ferrández,persona,person,Autor: Alejandro Quinto Ferrández,,,,,,,persons,
person_4,Aman Agrawal,persona,person,Autor: Aman Agrawal,,,,,,,persons,
person_5,André Lindenberg,persona,person,Autor: André Lindenberg,,,,,,,persons,
person_6,Andy Roberts,persona,person,Autor: Andy Roberts,,,,,,,persons,
person_7,AnyLogic,persona,person,Autor: AnyLogic,,,,,,,persons,
person_8,Archistar,persona,person,Autor: Archistar,,,,,,,persons,
person_9,Arcol,persona,person,Autor: Arcol,,,,,,,persons,
person_10,Arie-Willem de Jongh,persona,person,Autor: Arie-Willem de Jongh,,,,,,,persons,
person_11,Artem Stepanov,persona,person,Autor: Artem Stepanov,,,,,,,persons,
person_12,Ayuntamiento de Madrid,persona,person,Autor: Ayuntamiento de Madrid,,,,,,,persons,
person_13,Azat Ayupov,persona,person,Autor: Azat Ayupov,,,,,,,persons,
person_14,Barcelona Supercomputing Center,persona,person,Autor: Barcelona Supercomputing Center,,,,,,,persons,
person_15,Benjamin Niedermann,persona,person,Autor: Benjamin Niedermann,,,,,,,persons,
person_16,Brais Brenlla Ramos,persona,person,Autor: Brais Brenlla Ramos,,,,,,,persons,
person_17,Caleb Robinson,persona,person,Autor: Caleb Robinson,,,,,,,persons,
person_18,CAUPDxUrbanXLab,persona,person,Autor: CAUPDxUrbanXLab,,,,,,,persons,
person_19,César González,persona,person,Autor: César González,,,,,,,persons,
person_20,Charly Wargnier,persona,person,Autor: Charly Wargnier,,,,,,,persons,
person_21,Chenyi Cai,persona,person,Autor: Chenyi Cai,,,,,,,persons,
person_22,Chinmay Shaligram,persona,person,Autor: Chinmay Shaligram,,,,,,,persons,
person_23,Chris Arvin / Comunidad Figma,persona,person,Autor: Chris Arvin / Comunidad Figma,,,,,,,persons,
person_24,Comisión Europea,persona,person,Autor: Comisión Europea,,,,,,,persons,
person_25,D5 Render Team,persona,person,Autor: D5 Render Team,,,,,,,persons,
person_26,Damiano Cerrone,persona,person,Autor: Damiano Cerrone,,,,,,,persons,
person_27,Darío Ávila Briceño,persona,person,Autor: Darío Ávila Briceño,,,,,,,persons,
person_28,Dora Zouboukos,persona,person,Autor: Dora Zouboukos,,,,,,,persons,
person_29,Dr. Alvaro Cintas,persona,person,Autor: Dr. Alvaro Cintas,,,,,,,persons,
person_30,Duann Scott,persona,person,Autor: Duann Scott,,,,,,,persons,
person_31,ENVI-met GmbH,persona,person,Autor: ENVI-met GmbH,,,,,,,persons,
person_32,Eugene Trofimov,persona,person,Autor: Eugene Trofimov,,,,,,,persons,
person_33,Faizan Arshad,persona,person,Autor: Faizan Arshad,,,,,,,persons,
person_34,Federico Negro,persona,person,Autor: Federico Negro,,,,,,,persons,
person_35,Filip Biljecki,persona,person,Autor: Filip Biljecki,,,,,,,persons,
person_36,Florian Huemer,persona,person,Autor: Florian Huemer,,,,,,,persons,
person_37,Fredric Mora,persona,person,Autor: Fredric Mora,,,,,,,persons,
person_38,George Kontsevik,persona,person,Autor: George Kontsevik,,,,,,,persons,
person_39,Giancarlo Ruffo,persona,person,Autor: Giancarlo Ruffo,,,,,,,persons,
person_40,Guillermo Córdoba,persona,person,Autor: Guillermo Córdoba,,,,,,,persons,
person_41,Hai Guan,persona,person,Autor: Hai Guan,,,,,,,persons,
person_42,Haripriya Baskaran,persona,person,Autor: Haripriya Baskaran,,,,,,,persons,
person_43,Hasanain Al-Asadi,persona,person,Autor: Hasanain Al-Asadi,,,,,,,persons,
person_44,Hektar,persona,person,Autor: Hektar,,,,,,,persons,
person_45,Hossein Maghami,persona,person,Autor: Hossein Maghami,,,,,,,persons,
person_46,Ida Benedetto,persona,person,Autor: Ida Benedetto,,,,,,,persons,
person_47,Ilker Karadag,persona,person,Autor: Ilker Karadag,,,,,,,persons,
person_48,ILS — Institut für Landes- und Stadtentwicklungsforschung,persona,person,Autor: ILS — Institut für Landes- und Stadtentwicklungsforschung,,,,,,,persons,
person_49,Ionut Ciuntuc,persona,person,Autor: Ionut Ciuntuc,,,,,,,persons,
person_50,Isaac Corley,persona,person,Autor: Isaac Corley,,,,,,,persons,
person_51,Isaac Xiao,persona,person,Autor: Isaac Xiao,,,,,,,persons,
person_52,Isma Sanz,persona,person,Autor: Isma Sanz,,,,,,,persons,
person_53,Isma Sanz / Anmol Singla,persona,person,Autor: Isma Sanz / Anmol Singla,,,,,,,persons,
person_54,Isma Sanz / Marijn Luijmes,persona,person,Autor: Isma Sanz / Marijn Luijmes,,,,,,,persons,
person_55,Itziar Navarro,persona,person,Autor: Itziar Navarro,,,,,,,persons,
person_56,Jasper van Vliet,persona,person,Autor: Jasper van Vliet,,,,,,,persons,
person_57,Javier de la Torre,persona,person,Autor: Javier de la Torre,,,,,,,persons,
person_58,Javier Morales Puerta,persona,person,Autor: Javier Morales Puerta,,,,,,,persons,
person_59,Javier Sáez Gallego,persona,person,Autor: Javier Sáez Gallego,,,,,,,persons,
person_60,Jeroen van Lith,persona,person,Autor: Jeroen van Lith,,,,,,,persons,
person_61,Jesper Wallgren,persona,person,Autor: Jesper Wallgren,,,,,,,persons,
person_62,Jesús López-Baeza,persona,person,Autor: Jesús López-Baeza,,,,,,,persons,
person_63,Jianne Libunao,persona,person,Autor: Jianne Libunao,,,,,,,persons,
person_64,Jorge Beneitez,persona,person,Autor: Jorge Beneitez,,,,,,,persons,
person_65,Jorge Burbano,persona,person,Autor: Jorge Burbano,,,,,,,persons,
person_66,Jose Sánchez,persona,person,Autor: Jose Sánchez,,,,,,,persons,
person_67,Kedar Undale,persona,person,Autor: Kedar Undale,,,,,,,persons,
person_68,Kunihiko Fujiwara,persona,person,Autor: Kunihiko Fujiwara,,,,,,,persons,
person_69,Leyla Saadi,persona,person,Autor: Leyla Saadi,,,,,,,persons,
person_70,Lodovico Bruno,persona,person,Autor: Lodovico Bruno,,,,,,,persons,
person_71,Luis Antonio Andaluz Burgos,persona,person,Autor: Luis Antonio Andaluz Burgos,,,,,,,persons,
person_72,Mapflow.AI,persona,person,Autor: Mapflow.AI,,,,,,,persons,
person_73,Mariano Salas,persona,person,Autor: Mariano Salas,,,,,,,persons,
person_74,Marijn Luijmes,persona,person,Autor: Marijn Luijmes,,,,,,,persons,
person_75,Mario García Peces,persona,person,Autor: Mario García Peces,,,,,,,persons,
person_76,Martin Fleischmann,persona,person,Autor: Martin Fleischmann,,,,,,,persons,
person_77,Martin Kleppe,persona,person,Autor: Martin Kleppe,,,,,,,persons,
person_78,Matt Forrest,persona,person,Autor: Matt Forrest,,,,,,,persons,
person_79,Michał Gryko,persona,person,Autor: Michał Gryko,,,,,,,persons,
person_80,Michael Egan,persona,person,Autor: Michael Egan,,,,,,,persons,
person_81,Michele Berlato,persona,person,Autor: Michele Berlato,,,,,,,persons,
person_82,Mika Dinnus,persona,person,Autor: Mika Dinnus,,,,,,,persons,
person_83,Milan Janosov,persona,person,Autor: Milan Janosov,,,,,,,persons,
person_84,Milovann Yanatchkov,persona,person,Autor: Milovann Yanatchkov,,,,,,,persons,
person_85,MIT City Form Lab,persona,person,Autor: MIT City Form Lab,,,,,,,persons,
person_86,Munich University of Applied Sciences,persona,person,Autor: Munich University of Applied Sciences,,,,,,,persons,
person_87,Nicolas Azel,persona,person,Autor: Nicolas Azel,,,,,,,persons,
person_88,Nicole Keeney,persona,person,Autor: Nicole Keeney,,,,,,,persons,
person_89,Nikolas Neubert,persona,person,Autor: Nikolas Neubert,,,,,,,persons,
person_90,Om Bhagwat,persona,person,Autor: Om Bhagwat,,,,,,,persons,
person_91,Omar Alhusaini,persona,person,Autor: Omar Alhusaini,,,,,,,persons,
person_92,Orbital Stack,persona,person,Autor: Orbital Stack,,,,,,,persons,
person_93,Paul W.,persona,person,Autor: Paul W.,,,,,,,persons,
person_94,Peter Atwood,persona,person,Autor: Peter Atwood,,,,,,,persons,
person_95,Peter Johnson,persona,person,Autor: Peter Johnson,,,,,,,persons,
person_96,Pierre Blanchet,persona,person,Autor: Pierre Blanchet,,,,,,,persons,
person_97,Planary,persona,person,Autor: Planary,,,,,,,persons,
person_98,PySAL,persona,person,Autor: PySAL,,,,,,,persons,
person_99,Qiusheng Wu,persona,person,Autor: Qiusheng Wu,,,,,,,persons,
person_100,Raul Bielsa,persona,person,Autor: Raul Bielsa,,,,,,,persons,
person_101,Raymond Berger,persona,person,Autor: Raymond Berger,,,,,,,persons,
person_102,Remco Deelstra,persona,person,Autor: Remco Deelstra,,,,,,,persons,
person_103,Rhino3D / Comunidad,persona,person,Autor: Rhino3D / Comunidad,,,,,,,persons,
person_104,SAGAI,persona,person,Autor: SAGAI,,,,,,,persons,
person_105,SANGHEE SHIN,persona,person,Autor: SANGHEE SHIN,,,,,,,persons,
person_106,Seghier Mohamed Abdelaziz,persona,person,Autor: Seghier Mohamed Abdelaziz,,,,,,,persons,
person_107,Sergio Contreras,persona,person,Autor: Sergio Contreras,,,,,,,persons,
person_108,Serjoscha Düring,persona,person,Autor: Serjoscha Düring,,,,,,,persons,
person_109,Shylesh Kumar,persona,person,Autor: Shylesh Kumar,,,,,,,persons,
person_110,Sijie Yang,persona,person,Autor: Sijie Yang,,,,,,,persons,
person_111,Snaptrude,persona,person,Autor: Snaptrude,,,,,,,persons,
person_112,Srinivas Kolla,persona,person,Autor: Srinivas Kolla,,,,,,,persons,
person_113,Stanford — Changing Cities Research Lab,persona,person,Autor: Stanford — Changing Cities Research Lab,,,,,,,persons,
person_114,Susana Saiz Alcazar,persona,person,Autor: Susana Saiz Alcazar,,,,,,,persons,
person_115,Systematica / Transform Transport,persona,person,Autor: Systematica / Transform Transport,,,,,,,persons,
person_116,TheVessen,persona,person,Autor: TheVessen,,,,,,,persons,
person_117,Thomas Chapman,persona,person,Autor: Thomas Chapman,,,,,,,persons,
person_118,Timo Harboe Zollner,persona,person,Autor: Timo Harboe Zollner,,,,,,,persons,
person_119,Toru Seo,persona,person,Autor: Toru Seo,,,,,,,persons,
person_120,TU Munich,persona,person,Autor: TU Munich,,,,,,,persons,
person_121,unica360,persona,person,Autor: unica360,,,,,,,persons,
